subject,session,channel,epoch_id,Q1,Q2,Q3,mean_diag_delta,mean_diag_theta,mean_diag_alpha,mean_diag_beta,mean_diag_gamma,mean_diag,mean_all,mean_offdiag,theta_alpha_coupling,alpha_beta_coupling,peak_diag,peak_diag_freq
sub-007,ses-02,O1,21,8,2,2,18.6786,2.2044,2.8438,3.4085,0.0000,3.3699,6.5421,6.4707,5.5824,5.8736,65.3762,1.0000
sub-007,ses-02,O1,22,8,2,2,9.8557,4.4677,6.5197,4.2277,0.0000,3.5203,5.9543,5.9594,5.1758,6.2910,21.0016,1.0000
sub-007,ses-02,O1,23,8,2,2,11.7415,7.7680,5.5617,6.7893,0.0000,4.6435,5.7102,5.6384,6.0326,5.3194,37.3352,1.0000
sub-007,ses-02,O1,24,8,2,2,26.8216,12.8725,2.0697,4.7381,0.0000,5.4137,6.7354,6.6105,9.7673,6.7669,64.2088,1.0000
sub-007,ses-02,Pz,0,4,2,0,20.5638,1.5525,5.3287,4.0962,0.0000,4.0393,5.4825,5.3700,8.2505,5.7074,67.3609,1.0000
sub-007,ses-02,Pz,1,4,2,0,11.1156,14.7533,8.0533,6.0148,0.0000,5.3486,7.1174,7.0393,5.5215,5.4752,39.7354,1.0000
sub-007,ses-02,Pz,2,8,2,0,10.6781,6.2454,5.8713,3.6387,0.0000,3.4936,5.5803,5.5547,7.7333,5.7907,21.6728,1.0000
sub-007,ses-02,Pz,3,4,2,0,23.9128,8.3968,3.3356,3.5653,0.0000,4.5489,5.6223,5.5376,3.4657,5.2922,54.2811,1.0000
sub-007,ses-02,Pz,4,4,2,0,2.8855,2.3010,4.0975,6.4498,0.0000,3.0042,5.4470,5.3999,3.2578,4.1855,24.3968,19.0000
sub-007,ses-02,Pz,5,8,2,0,34.8084,6.1403,17.9199,11.0156,0.0000,9.6399,12.6196,12.4712,9.7681,11.9739,58.5827,2.0000
sub-007,ses-02,Pz,6,4,2,0,13.1793,4.5372,9.8271,5.8351,0.0000,4.7834,6.3986,6.3312,5.4310,7.5128,34.2266,13.0000
sub-007,ses-02,Pz,7,8,2,0,8.6813,7.1567,3.0593,1.8440,0.0000,2.4577,5.7837,5.8119,5.1259,5.3797,19.7239,2.0000
sub-007,ses-02,Pz,8,4,4,0,10.1575,4.7025,3.8935,18.1083,0.0000,7.4002,15.4430,15.4654,4.4689,10.3992,60.8787,20.0000
sub-007,ses-02,Pz,9,4,2,0,6.4306,6.1861,8.4973,4.3278,0.0000,3.6677,5.2361,5.1935,4.9837,5.0062,19.1943,1.0000
sub-007,ses-02,Pz,10,8,0,0,26.0366,2.1109,3.1802,4.5682,0.0000,4.4432,5.6630,5.5524,7.4206,5.7261,58.9380,1.0000
sub-007,ses-02,Pz,11,8,2,0,19.5808,6.1522,6.6139,3.8982,0.0000,4.4952,5.8109,5.7513,4.2145,5.2362,54.2277,1.0000
sub-007,ses-02,Pz,12,4,4,0,8.3427,5.0308,7.1021,2.6508,0.0000,3.0364,5.4917,5.4883,7.4875,4.7525,24.1450,8.0000
sub-007,ses-02,Pz,13,8,2,2,13.6946,5.3660,4.2838,5.5864,0.0000,4.0597,6.1502,6.1290,3.9845,6.7243,25.7268,1.0000
sub-007,ses-02,Pz,14,4,2,0,3.8786,5.4166,5.0862,4.4305,0.0000,2.9138,5.3685,5.3689,5.6559,5.8065,13.8858,19.0000
sub-007,ses-02,Pz,15,8,0,0,8.2732,5.6855,3.8914,2.9327,0.0000,2.7281,4.7488,4.7529,6.2057,3.8679,14.3973,4.0000
sub-007,ses-02,Pz,16,4,2,2,24.5852,1.7054,2.0766,4.9615,0.0000,4.2354,5.3668,5.2500,6.1958,4.8324,64.9002,1.0000
sub-007,ses-02,Pz,17,2,4,0,10.2818,3.9133,5.6335,2.8883,0.0000,2.9797,5.1635,5.1611,2.8734,5.4002,22.6820,1.0000
sub-007,ses-02,Pz,18,4,2,0,10.5149,4.2674,6.5136,8.9615,0.0000,4.9933,13.4353,13.5296,6.6856,12.3785,33.8029,14.0000
sub-007,ses-02,Pz,19,4,0,0,27.6514,10.6352,7.0698,5.8556,0.0000,6.3183,5.9068,5.7129,4.7859,5.4225,70.6610,1.0000
sub-007,ses-02,Pz,20,4,2,2,12.3644,5.2953,5.6646,3.7957,0.0000,3.5807,7.5985,7.6040,5.2824,7.0141,32.2076,3.0000
sub-007,ses-02,Pz,21,8,2,2,15.2505,3.0605,3.3210,3.1931,0.0000,3.1321,5.8758,5.8840,6.4395,4.1116,47.0933,1.0000
sub-007,ses-02,Pz,22,8,2,2,21.7104,4.8774,5.9958,3.2276,0.0000,4.2857,5.5684,5.4854,9.0967,4.7163,56.6662,1.0000
sub-007,ses-02,Pz,23,8,2,2,14.6174,6.0155,6.3244,5.7407,0.0000,4.5374,5.3772,5.3040,7.7120,5.3872,51.6419,1.0000
sub-007,ses-02,Pz,24,8,2,2,13.4885,4.5347,6.3589,3.6353,0.0000,3.6629,5.8952,5.8800,16.2771,4.1278,43.3614,1.0000
sub-007,ses-02,Fp2,0,4,2,0,7.1754,9.2124,8.1242,4.1426,0.0000,3.9105,5.5508,5.5420,7.3829,3.9864,20.1054,13.0000
sub-007,ses-02,Fp2,1,4,2,0,23.4168,2.8291,6.4800,5.9271,0.0000,5.1376,6.1064,6.0009,5.6725,4.5995,68.7301,1.0000
sub-007,ses-02,Fp2,2,8,2,0,22.1327,3.9317,6.2492,7.6813,0.0000,5.6188,5.3398,5.1667,6.9679,5.4915,63.7511,1.0000
sub-007,ses-02,Fp2,3,4,2,0,13.3844,3.9779,7.7429,4.9855,0.0000,4.2028,5.9552,5.9181,3.9690,5.2722,36.9691,1.0000
sub-007,ses-02,Fp2,4,4,2,0,4.7968,11.6288,5.1607,2.7649,0.0000,3.0840,5.1029,5.0913,5.4382,3.6724,18.8388,6.0000
sub-007,ses-02,Fp2,5,8,2,0,11.3351,3.0874,3.3890,6.3568,0.0000,3.7363,6.4483,6.4343,4.9126,7.5277,33.1292,1.0000
sub-007,ses-02,Fp2,6,4,2,0,22.4542,32.6960,12.9505,9.1760,0.0000,9.7115,13.8310,13.7829,23.3238,15.7686,42.7729,5.0000
sub-007,ses-02,Fp2,7,8,2,0,4.2080,4.3952,4.1784,5.5503,0.0000,3.0613,4.9671,4.9517,5.6362,5.0020,17.0084,20.0000
sub-007,ses-02,Fp2,8,4,4,0,6.8231,8.2984,3.8802,12.7669,0.0000,5.8078,13.7014,13.7679,7.2888,8.5948,54.8657,17.0000
sub-007,ses-02,Fp2,9,4,2,0,7.8063,5.6071,11.1972,5.4223,0.0000,4.4495,4.9412,4.8711,5.3029,4.1510,30.4891,12.0000
sub-007,ses-02,Fp2,10,8,0,0,24.1823,14.5887,5.8077,4.4517,0.0000,5.7628,6.1525,6.0207,5.0332,4.0876,64.1209,1.0000
sub-007,ses-02,Fp2,11,8,2,0,30.1803,7.0111,6.2869,4.6190,0.0000,5.7334,5.5643,5.3912,7.4221,5.2384,69.7608,1.0000
sub-007,ses-02,Fp2,12,4,4,0,6.4820,7.5076,2.4193,3.4705,0.0000,2.6881,5.4020,5.4177,5.3638,4.4365,13.2900,5.0000
sub-007,ses-02,Fp2,13,8,2,2,29.7248,12.1622,5.2060,2.4289,0.0000,5.3572,6.6342,6.5206,5.6372,5.5688,60.2735,1.0000
sub-007,ses-02,Fp2,14,4,2,0,7.6853,5.9721,3.5009,5.4639,0.0000,3.4108,5.9867,5.9829,5.9449,5.7978,13.1088,3.0000
sub-007,ses-02,Fp2,15,8,0,0,5.0545,7.9115,4.5757,3.6374,0.0000,2.9443,5.5573,5.5736,5.2085,6.4572,17.4249,4.0000
sub-007,ses-02,Fp2,16,4,2,2,13.5970,9.2254,6.8880,3.9498,0.0000,4.2782,5.5592,5.4985,3.4648,4.1562,32.1095,1.0000
sub-007,ses-02,Fp2,17,2,4,0,11.3449,7.9665,3.6271,5.5024,0.0000,3.9660,5.3922,5.3223,4.9843,4.5056,35.8160,20.0000
sub-007,ses-02,Fp2,18,4,2,0,10.1597,4.2491,6.3932,11.1983,0.0000,5.6180,8.0357,7.9928,3.1356,6.8840,32.3374,20.0000
sub-007,ses-02,Fp2,19,4,0,0,20.5838,3.5155,4.0315,4.4826,0.0000,4.1595,6.4009,6.3299,4.5048,6.4178,68.4824,1.0000
sub-007,ses-02,Fp2,20,4,2,2,8.2184,2.3672,4.9733,3.9714,0.0000,2.8793,5.8172,5.8266,3.8782,5.9866,28.0622,1.0000
sub-007,ses-02,Fp2,21,8,2,2,20.8861,4.3096,7.6806,3.7613,0.0000,4.5526,5.8809,5.8112,6.7017,6.1717,51.6117,1.0000
sub-007,ses-02,Fp2,22,8,2,2,17.3016,5.6373,4.8590,3.9347,0.0000,4.0014,6.0807,6.0309,5.5008,6.6908,57.6439,1.0000
sub-007,ses-02,Fp2,23,8,2,2,17.2409,4.0857,5.4468,3.6041,0.0000,3.8335,6.0632,6.0028,6.3948,5.7356,58.4336,1.0000
sub-007,ses-02,Fp2,24,8,2,2,18.8751,5.9490,8.6573,7.6509,0.0000,5.8303,6.4202,6.2977,4.5672,5.3749,58.8445,1.0000
sub-007,ses-02,Fz,0,4,2,0,13.9361,6.8363,6.8202,4.3546,0.0000,4.2005,5.7246,5.6876,9.2136,5.7125,29.9451,1.0000
sub-007,ses-02,Fz,1,4,2,0,5.3412,5.4019,2.3613,4.1626,0.0000,2.5873,5.6656,5.6821,6.3845,5.0852,14.0291,16.0000
sub-007,ses-02,Fz,2,8,2,0,18.0761,10.0967,8.7800,4.8220,0.0000,5.3037,5.4930,5.4292,5.4366,4.6944,27.3634,4.0000
sub-007,ses-02,Fz,3,4,2,0,5.6220,4.4536,2.5185,3.3095,0.0000,2.2892,6.3908,6.4447,4.1876,4.9044,12.5327,20.0000
sub-007,ses-02,Fz,4,4,2,0,17.3775,9.2153,5.0301,2.9519,0.0000,4.0680,5.9341,5.8607,6.6699,5.4692,51.6001,1.0000
sub-007,ses-02,Fz,5,8,2,0,17.0946,5.0144,3.7651,5.2453,0.0000,4.1678,5.5877,5.5343,4.3143,5.8977,56.1317,1.0000
sub-007,ses-02,Fz,6,4,2,0,5.4986,4.7508,4.7533,5.5498,0.0000,3.2945,5.1544,5.1418,5.8141,5.4128,21.8262,20.0000
sub-007,ses-02,Fz,7,8,2,0,16.6106,4.3005,6.1580,3.4275,0.0000,3.8407,5.1679,5.1326,5.4255,4.4943,36.1702,1.0000
sub-007,ses-02,Fz,8,4,4,0,7.1395,12.6525,6.3205,9.3907,0.0000,5.5621,7.5265,7.4711,6.3071,8.1573,37.1370,17.0000
sub-007,ses-02,Fz,9,4,2,0,16.1925,4.9340,5.7628,4.3808,0.0000,4.0938,5.1186,5.0205,5.6657,4.2074,55.1909,1.0000
sub-007,ses-02,Fz,10,8,0,0,7.8685,7.6411,6.9031,3.6954,0.0000,3.5232,5.2436,5.2058,3.9657,5.1318,25.8361,6.0000
sub-007,ses-02,Fz,11,8,2,0,17.7684,6.6255,7.9212,2.7030,0.0000,4.1917,5.5529,5.4815,4.5675,4.8357,41.5363,1.0000
sub-007,ses-02,Fz,12,4,4,0,12.4211,8.2670,3.0663,2.8186,0.0000,3.2045,5.2376,5.2252,6.4511,5.0804,24.1972,3.0000
sub-007,ses-02,Fz,13,8,2,2,10.3624,3.7260,5.4124,4.1837,0.0000,3.3306,5.8922,5.8957,6.3648,6.7289,32.1849,1.0000
sub-007,ses-02,Fz,14,4,2,0,20.9719,5.3215,2.8946,4.5645,0.0000,4.2298,5.1216,5.0463,2.9116,4.9126,52.8603,1.0000
sub-007,ses-02,Fz,15,8,0,0,13.8330,8.1217,6.7529,3.9210,0.0000,4.1700,5.9697,5.9219,6.5180,5.8509,28.0203,2.0000
sub-007,ses-02,Fz,16,4,2,2,23.5489,19.3578,10.1751,10.2378,0.0000,8.5062,7.6371,7.4324,10.0714,7.1651,36.4150,5.0000
sub-007,ses-02,Fz,17,2,4,0,4.8999,10.3303,4.0514,4.4442,0.0000,3.3257,5.3729,5.3645,3.0551,5.3107,16.2383,5.0000
sub-007,ses-02,Fz,18,4,2,0,22.2001,5.0357,6.8711,9.4262,0.0000,6.3421,7.4760,7.3766,3.2527,6.3769,55.9045,1.0000
sub-007,ses-02,Fz,19,4,0,0,20.5869,2.8704,7.3861,6.5225,0.0000,5.1846,6.7070,6.6283,5.2505,5.7823,68.5228,1.0000
sub-007,ses-02,Fz,20,4,2,2,3.0199,4.8124,6.6047,5.5202,0.0000,3.3191,6.2197,6.2233,5.4921,5.8552,18.6706,21.0000
sub-007,ses-02,Fz,21,8,2,2,9.7084,2.2827,8.5165,4.4839,0.0000,3.6594,5.5593,5.5292,7.6153,5.7043,20.3887,1.0000
sub-007,ses-02,Fz,22,8,2,2,3.3125,10.6479,6.9240,4.7113,0.0000,3.6891,6.1622,6.1614,9.2377,5.8730,26.5953,7.0000
sub-007,ses-02,Fz,23,8,2,2,13.1988,4.9575,5.0231,1.8216,0.0000,2.9406,5.5786,5.5411,7.3560,6.6268,36.2156,1.0000
sub-007,ses-02,Fz,24,8,2,2,6.3155,3.1073,7.9542,4.8377,0.0000,3.4490,6.1078,6.1073,5.3185,5.2771,19.1484,8.0000
sub-007,ses-02,FCz,0,4,2,0,4.8106,4.5993,4.6191,3.7629,0.0000,2.6575,5.4746,5.5002,9.1231,5.9774,12.8218,14.0000
sub-007,ses-02,FCz,1,4,2,0,5.6791,6.2190,1.9885,2.0279,0.0000,1.9973,5.7884,5.8346,5.0451,6.6677,15.0351,5.0000
sub-007,ses-02,FCz,2,8,2,0,22.6462,11.6170,6.1338,4.2407,0.0000,5.3252,5.6855,5.6292,5.4494,5.4061,45.2173,1.0000
sub-007,ses-02,FCz,3,4,2,0,3.1784,4.7761,4.3650,4.9977,0.0000,2.8600,6.1105,6.1311,4.5600,4.5719,14.4851,20.0000
sub-007,ses-02,FCz,4,4,2,0,25.4906,5.5852,6.2355,4.7597,0.0000,5.1998,5.8669,5.7205,6.8316,6.3563,71.5948,1.0000
sub-007,ses-02,FCz,5,8,2,0,10.5713,5.9723,5.1482,3.8896,0.0000,3.4332,5.0721,5.0508,3.5881,5.2712,20.9150,1.0000
sub-007,ses-02,FCz,6,4,2,0,5.8179,4.9485,4.9875,4.1974,0.0000,2.9665,5.7034,5.6901,6.4841,6.4140,18.5074,2.0000
sub-007,ses-02,FCz,7,8,2,0,19.4156,3.7721,3.8243,2.9283,0.0000,3.5759,4.8743,4.8347,6.2846,4.5222,45.1593,1.0000
sub-007,ses-02,FCz,8,4,4,0,2.4489,12.1163,4.4551,9.4139,0.0000,4.8226,6.8783,6.8379,5.8846,8.2802,39.3368,17.0000
sub-007,ses-02,FCz,9,4,2,0,19.5280,5.4413,8.6822,5.0396,0.0000,5.0578,5.1690,5.0154,6.5821,4.5168,69.6361,1.0000
sub-007,ses-02,FCz,10,8,0,0,6.3673,9.5146,9.9287,3.2437,0.0000,3.8434,5.3178,5.2768,5.6861,4.8921,25.9156,6.0000
sub-007,ses-02,FCz,11,8,2,0,18.3869,6.0789,7.5078,4.0938,0.0000,4.5612,6.1211,6.0478,4.1334,5.0702,49.7327,1.0000
sub-007,ses-02,FCz,12,4,4,0,18.4274,6.4079,3.1058,3.0091,0.0000,3.6534,5.7060,5.6778,6.7247,4.6856,41.1871,1.0000
sub-007,ses-02,FCz,13,8,2,2,8.8546,5.6557,2.3228,2.5281,0.0000,2.4382,5.9277,5.9666,7.3449,6.4477,14.5912,1.0000
sub-007,ses-02,FCz,14,4,2,0,14.4873,5.3650,4.9916,4.9028,0.0000,4.0255,5.2413,5.2005,2.8253,4.3948,31.9561,1.0000
sub-007,ses-02,FCz,15,8,0,0,18.0279,9.2963,4.9532,4.0442,0.0000,4.4556,5.4441,5.3658,8.6498,7.0720,61.1157,1.0000
sub-007,ses-02,FCz,16,4,2,2,7.4763,4.3793,3.3380,7.7236,0.0000,3.9036,5.9750,5.9527,3.8207,6.5631,23.1285,21.0000
sub-007,ses-02,FCz,17,2,4,0,8.7024,6.4081,4.6227,3.8260,0.0000,3.2074,5.2071,5.1770,2.4492,5.2428,15.8129,1.0000
sub-007,ses-02,FCz,18,4,2,0,18.7116,4.7922,5.6299,7.6398,0.0000,5.2817,7.2142,7.1465,3.3411,5.0549,44.1400,1.0000
sub-007,ses-02,FCz,19,4,0,0,16.8791,3.8095,9.0003,5.8970,0.0000,4.9632,6.1085,6.0642,4.4886,5.9455,50.2099,1.0000
sub-007,ses-02,FCz,20,4,2,2,2.9594,5.7144,4.8017,5.3561,0.0000,3.0961,6.1456,6.1583,5.1402,5.8787,19.8727,16.0000
sub-007,ses-02,FCz,21,8,2,2,12.2561,4.8258,7.6700,4.6422,0.0000,4.0627,6.1747,6.1499,5.8030,5.9914,21.6840,1.0000
sub-007,ses-02,FCz,22,8,2,2,3.8657,8.2410,8.3613,4.9988,0.0000,3.8042,6.2309,6.2229,7.8140,6.4038,21.2271,19.0000
sub-007,ses-02,FCz,23,8,2,2,7.0290,3.9691,4.1459,1.8267,0.0000,2.1538,5.3559,5.3737,5.5993,6.0242,15.0497,3.0000
sub-007,ses-02,FCz,24,8,2,2,12.4384,4.6850,7.8744,3.2132,0.0000,3.6631,5.1910,5.1659,4.0611,5.1021,23.9075,1.0000
sub-007,ses-02,Cz,0,4,2,0,4.0045,3.3652,4.9030,3.2805,0.0000,2.3615,5.8064,5.8378,11.3408,5.9396,16.0800,14.0000
sub-007,ses-02,Cz,1,4,2,0,3.2625,6.2359,2.4928,2.7428,0.0000,2.0606,5.8450,5.8900,5.4000,6.9652,19.9029,5.0000
sub-007,ses-02,Cz,2,8,2,0,27.1854,13.3855,6.2879,3.6964,0.0000,5.7689,5.5757,5.4762,4.6749,5.1340,59.9636,1.0000
sub-007,ses-02,Cz,3,4,2,0,2.4384,5.8916,5.2286,4.8173,0.0000,2.9608,6.6852,6.7135,5.0968,5.7924,11.9178,6.0000
sub-007,ses-02,Cz,4,4,2,0,21.0219,3.1848,4.1460,4.2656,0.0000,4.1199,5.7460,5.6485,7.1242,5.8224,56.6445,1.0000
sub-007,ses-02,Cz,5,8,2,0,17.8546,9.9912,8.1080,3.5087,0.0000,4.7824,5.3566,5.3013,4.6337,5.1249,40.3919,1.0000
sub-007,ses-02,Cz,6,4,2,0,8.2352,4.4943,7.9337,7.3936,0.0000,4.5265,5.8260,5.7733,6.7555,5.8461,22.2904,21.0000
sub-007,ses-02,Cz,7,8,2,0,21.1033,7.3286,5.1626,3.0776,0.0000,4.2956,5.6413,5.5681,8.1920,5.2171,53.9471,1.0000
sub-007,ses-02,Cz,8,4,4,0,5.4168,4.1383,3.4165,6.5149,0.0000,3.3352,6.7430,6.7503,5.0836,6.9874,27.6691,17.0000
sub-007,ses-02,Cz,9,4,2,0,19.0371,3.4076,4.5146,2.9678,0.0000,3.6151,5.6998,5.6250,3.7885,6.5783,67.4033,1.0000
sub-007,ses-02,Cz,10,8,0,0,14.9300,6.9705,8.7553,3.4381,0.0000,4.2984,5.8253,5.7624,5.2855,5.3615,38.8770,1.0000
sub-007,ses-02,Cz,11,8,2,0,16.0108,4.3249,8.1954,5.0302,0.0000,4.5560,5.8975,5.8069,4.0817,4.2728,48.9222,1.0000
sub-007,ses-02,Cz,12,4,4,0,21.1009,7.0824,2.9420,3.5100,0.0000,4.0934,5.3202,5.2743,7.0524,5.0196,58.7779,1.0000
sub-007,ses-02,Cz,13,8,2,2,16.4384,4.8161,7.1444,3.6767,0.0000,4.0856,6.8303,6.7779,4.4220,6.8763,52.2372,1.0000
sub-007,ses-02,Cz,14,4,2,0,22.2970,7.8825,5.4096,5.7722,0.0000,5.3073,6.6978,6.6094,5.0685,6.1908,40.5365,1.0000
sub-007,ses-02,Cz,15,8,0,0,12.5925,7.1488,3.7014,2.4796,0.0000,3.1025,5.3433,5.3212,7.6882,5.7358,42.8741,1.0000
sub-007,ses-02,Cz,16,4,2,2,21.2871,4.0618,2.6902,4.6239,0.0000,4.1313,5.9682,5.8771,3.2074,5.2502,66.5911,1.0000
sub-007,ses-02,Cz,17,2,4,0,12.6097,2.4597,4.8922,2.8790,0.0000,2.9548,5.4868,5.4878,3.3614,5.1129,27.5227,1.0000
sub-007,ses-02,Cz,18,4,2,0,21.2436,7.2353,6.5813,6.7039,0.0000,5.5943,8.6875,8.6406,4.2276,6.6022,53.7514,1.0000
sub-007,ses-02,Cz,19,4,0,0,22.5594,6.9888,8.2518,5.6366,0.0000,5.6042,6.3913,6.2768,5.1937,6.3466,68.9552,1.0000
sub-007,ses-02,Cz,20,4,2,2,2.3096,5.6471,4.3877,5.0189,0.0000,2.8698,6.4369,6.4434,5.8310,5.3037,17.5076,7.0000
sub-007,ses-02,Cz,21,8,2,2,19.5101,6.6017,5.0938,3.5856,0.0000,4.2238,6.1998,6.1698,5.7068,5.0423,48.0489,1.0000
sub-007,ses-02,Cz,22,8,2,2,5.5036,10.3769,11.1444,5.8320,0.0000,4.7955,5.8931,5.8409,7.4261,5.7981,28.8578,10.0000
sub-007,ses-02,Cz,23,8,2,2,3.9149,3.9149,6.6085,2.3185,0.0000,2.3514,5.5741,5.5974,6.0156,5.3400,17.0943,11.0000
sub-007,ses-02,Cz,24,8,2,2,7.1807,4.1019,8.7759,4.1244,0.0000,3.5210,5.3882,5.3587,4.3977,5.9256,16.8990,8.0000
sub-007,ses-02,C4,0,4,2,0,7.7027,7.9130,7.1567,3.2711,0.0000,3.4402,5.0375,5.0303,7.5683,5.1406,20.5328,9.0000
sub-007,ses-02,C4,1,4,2,0,3.3224,7.3168,3.7887,3.3286,0.0000,2.5247,5.4669,5.4793,4.3312,5.4023,15.2188,7.0000
sub-007,ses-02,C4,2,8,2,0,17.4915,12.1876,7.7028,3.4342,0.0000,4.8739,6.2498,6.2014,6.1341,6.0534,22.8011,4.0000
sub-007,ses-02,C4,3,4,2,0,7.0289,5.8802,5.2855,5.4092,0.0000,3.5737,5.9843,5.9452,5.8114,5.5436,19.1800,20.0000
sub-007,ses-02,C4,4,4,2,0,15.2202,7.2433,5.9488,5.9819,0.0000,4.7282,7.0635,7.0155,11.2906,6.5981,37.4708,1.0000
sub-007,ses-02,C4,5,8,2,0,10.7720,3.8783,4.8450,4.9577,0.0000,3.5377,5.2777,5.2606,3.0789,5.4369,27.9935,1.0000
sub-007,ses-02,C4,6,4,2,0,6.4611,8.3912,4.8160,2.0572,0.0000,2.6755,5.5587,5.5721,5.9387,4.4444,13.2727,5.0000
sub-007,ses-02,C4,7,8,2,0,7.0602,5.3779,7.7501,6.4722,0.0000,4.1952,5.1682,5.1058,4.8901,4.0566,21.1473,22.0000
sub-007,ses-02,C4,8,4,4,0,3.3364,2.9517,34.7054,24.4148,0.0000,12.8088,28.6284,28.7377,9.5238,38.0771,83.1199,20.0000
sub-007,ses-02,C4,9,4,2,0,5.2260,4.3615,5.5764,5.2879,0.0000,3.2686,7.8734,7.9199,6.4771,6.9186,26.7271,14.0000
sub-007,ses-02,C4,10,8,0,0,5.1682,5.4332,6.4851,16.6135,0.0000,6.9138,13.2899,13.3337,6.7068,11.1957,40.1131,18.0000
sub-007,ses-02,C4,11,8,2,0,19.4136,5.4417,7.1817,3.7769,0.0000,4.4561,6.0949,6.0579,4.1355,5.9140,56.4984,1.0000
sub-007,ses-02,C4,12,4,4,0,10.9568,2.9611,3.4798,5.4121,0.0000,3.4165,6.0263,6.0277,7.8925,7.0934,22.0117,14.0000
sub-007,ses-02,C4,13,8,2,2,10.3482,5.2219,6.6947,7.7980,0.0000,4.7401,5.8588,5.7870,4.8926,6.9062,39.4401,1.0000
sub-007,ses-02,C4,14,4,2,0,6.0355,4.3830,6.2502,6.2351,0.0000,3.7263,5.6466,5.6450,4.5763,5.5214,20.7745,13.0000
sub-007,ses-02,C4,15,8,0,0,8.2163,4.7875,7.9580,3.9586,0.0000,3.5168,5.0252,5.0042,4.8819,5.8042,20.1905,21.0000
sub-007,ses-02,C4,16,4,2,2,13.4319,5.4988,3.6916,3.7745,0.0000,3.4172,6.6977,6.6521,5.9292,5.4873,40.6771,1.0000
sub-007,ses-02,C4,17,2,4,0,6.9787,4.2733,2.9202,3.3538,0.0000,2.4681,5.6266,5.6450,6.6615,5.9179,21.2760,20.0000
sub-007,ses-02,C4,18,4,2,0,15.3128,2.4492,4.5055,9.3262,0.0000,5.1005,9.9601,9.9712,5.5430,8.3715,41.7316,22.0000
sub-007,ses-02,C4,19,4,0,0,21.4636,5.1142,3.4402,5.1800,0.0000,4.5184,6.2461,6.1551,5.8049,4.7002,65.1127,1.0000
sub-007,ses-02,C4,20,4,2,2,5.7551,5.7652,2.6725,4.4640,0.0000,2.7941,6.4357,6.4423,6.9253,5.6005,13.3008,22.0000
sub-007,ses-02,C4,21,8,2,2,6.6729,6.6326,2.5024,4.5996,0.0000,2.9775,5.2409,5.2419,6.3702,4.3002,18.6300,14.0000
sub-007,ses-02,C4,22,8,2,2,12.7361,5.0857,11.5814,4.6327,0.0000,4.6744,7.2141,7.1863,7.8521,8.0491,27.7008,1.0000
sub-007,ses-02,C4,23,8,2,2,7.3225,5.0992,18.1515,12.8832,0.0000,7.5832,15.6374,15.6633,7.3774,19.9750,50.2439,21.0000
sub-007,ses-02,C4,24,8,2,2,3.2916,6.9312,10.4127,4.2663,0.0000,3.6937,5.4998,5.4885,6.2052,5.0344,21.2024,13.0000
sub-007,ses-02,CP4,0,4,2,0,22.2688,5.8100,8.4394,3.6599,0.0000,4.8961,5.3579,5.2520,7.9392,5.5460,68.7459,1.0000
sub-007,ses-02,CP4,1,4,2,0,11.4311,8.2859,6.3161,4.2525,0.0000,4.0011,5.7382,5.7035,7.1524,5.7148,31.8908,1.0000
sub-007,ses-02,CP4,2,8,2,0,23.5013,13.0068,6.5759,4.7996,0.0000,5.7647,6.5016,6.4173,6.7519,6.1397,59.4539,1.0000
sub-007,ses-02,CP4,3,4,2,0,7.6906,5.6644,4.2557,5.8365,0.0000,3.6007,5.8335,5.8078,7.4579,6.0260,23.0132,1.0000
sub-007,ses-02,CP4,4,4,2,0,32.1432,7.9727,3.7882,4.6043,0.0000,5.6523,5.3052,5.1295,6.7029,3.5863,66.9572,1.0000
sub-007,ses-02,CP4,5,8,2,0,3.1056,4.8666,3.1868,3.9842,0.0000,2.3908,5.2664,5.2935,3.9243,5.3071,17.5457,16.0000
sub-007,ses-02,CP4,6,4,2,0,5.9357,6.0439,4.2894,3.3854,0.0000,2.7364,4.6777,4.6477,4.5944,4.2056,15.1696,5.0000
sub-007,ses-02,CP4,7,8,2,0,16.0124,4.6559,6.2390,3.7968,0.0000,3.9410,5.3764,5.3431,4.0840,4.9309,51.5914,1.0000
sub-007,ses-02,CP4,8,4,4,0,6.2077,2.8668,31.9116,23.7278,0.0000,12.4705,29.1003,29.2181,8.7309,39.5889,71.1291,21.0000
sub-007,ses-02,CP4,9,4,2,0,24.1917,7.9223,5.6887,2.6799,0.0000,4.5913,6.4231,6.3578,9.4726,6.0934,66.6153,1.0000
sub-007,ses-02,CP4,10,8,0,0,11.3034,1.8804,4.3766,10.4872,0.0000,5.0076,7.9787,7.9588,7.2535,7.1229,36.7928,18.0000
sub-007,ses-02,CP4,11,8,2,0,20.7940,3.1821,5.3348,4.3239,0.0000,4.2820,6.2672,6.1953,4.6620,5.3963,70.5029,1.0000
sub-007,ses-02,CP4,12,4,4,0,21.8074,1.3209,2.6427,3.3921,0.0000,3.5457,5.7941,5.7709,5.8635,6.8858,58.8318,1.0000
sub-007,ses-02,CP4,13,8,2,2,7.8562,5.8450,8.8274,7.5037,0.0000,4.7748,5.6806,5.6082,6.2167,6.6339,23.6603,13.0000
sub-007,ses-02,CP4,14,4,2,0,5.3482,4.8996,8.2714,3.5490,0.0000,3.1804,5.6858,5.7051,6.1076,5.2924,20.3216,13.0000
